"#tblds_11_OrganicAcids_1980s_1990s.csv: Concentrations of low-molecular-weight organic acids in groundwater derived from the degradation of petroleum contamination at National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA from 1986 - 1990.  For wells with no oil, groundwater samples were collected with a submersible pump (Keck or Fultz) fitted with polytetrafluoroethylene (PTFE) tubing.  For wells with oil, groundwater samples were collected with a PTFE bailer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR. NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecordID,dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,qaqc_sample,medium_cd,sample_type_cd,lab_type_cd,lab_rep_cd,lab_run_cd,parm_cd,parm_shortname,remark_cd,result_va,result_variability,result_variability_descript,meth_cd,pub,Comments,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO083,o_toluic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO084,m_or_p_toluic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO085,m_and_p_MePh_acetic_acid_ugL,U,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO086,2_4_6_TMe_benzoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO087,2_4_5_TMe_benzoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,Final,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI DNR GRO,MNPCA,,UNKNOWN,1/1/1900
567,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO091,unk_aliphatics_ugL,U,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,Final,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI DNR GRO,MNPCA,,UNKNOWN,1/1/1900
568,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO092,unk_alicyclics_ugL,U,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,ds_11,xField Blk 2,Field Blk 2,5/15/1987,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,Y,OAQ,2,L9,A,1,xLO093,unk_aromatics_ugL,U,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",Collected with bailer rinsed with double distelled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO075,acetic_acid_ugL,,51.8,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO076,propanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO104,isobutanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO081,butanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO077,isopentanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO095,3_3_DMe_butanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO105,pentanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO078,heptanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO079,phenol_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO080,cyclohexanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO082,x_x_DMe_cyclohexanoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,ds_11,x310E,B 310e,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO088,benzoic_acid_ugL,bdl,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
